aflow_prototype_params_list_relax,aflow_prototype_params_values_relax,auid,aurl,composition,compound,density,energy_atom,enthalpy_atom,natoms,spin_atom,geometry,positions_fractional,Egap,Egap_type,spinD,valence_cell_iupac,ael_bulk_modulus_vrh,ael_debye_temperature,ael_poisson_ratio,ael_shear_modulus_vrh,ael_youngs_modulus_vrh,agl_debye,agl_thermal_conductivity_300K,agl_thermal_expansion_300K
"a,x4","10.4531,0.43274",aflow:d9a6d06689742a20,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Hg2O7Os2_ICSD_159805,"4,14,4",Hg4O14Os4,10.393,-5.47961,-5.47961,22,0.53022,"7.39142,7.39142,7.39142,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0.0672601, 0.56726, 0.68274],[0.68274, 0.18274, 0.0672601],[0.68274, 0.56726, 0.68274],[0.0672601, 0.18274, 0.0672601],[0.68274, 0.56726, 0.0672601],[0.0672601, 0.18274, 0.68274],[0.93274, 0.81726, 0.93274],[0.31726, 0.43274, 0.31726],[0.31726, 0.81726, 0.93274],[0.93274, 0.43274, 0.31726],[0.31726, 0.43274, 0.93274],[0.93274, 0.81726, 0.31726],[0.625, 0.125, 0.625],[0.375, 0.875, 0.375],[0, 0, 0],[0, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0]",0.0,metal,"0.048,0.048,0.046,0.051,0.147,0.163,0.178,0.161,0.183,0.183,0.161,0.178,0.163,0.147,0.183,0.183,0.165,0.165,2.195,2.194,2.219,2.167",76.0,,,,,,,,
"a,x4","10.0821,0.433128",aflow:d93ab2e8e19420a4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7V2Yb2_ICSD_32689,"14,4,4",O14V4Yb4,7.25841,-7.15481,-7.15481,22,0.0,"7.12913,7.12913,7.12913,60,60,60","[0.816872, 0.433128, 0.433128],[0.433128, 0.816872, 0.816872],[0.433128, 0.816872, 0.433128],[0.816872, 0.433128, 0.816872],[0.433128, 0.433128, 0.816872],[0.816872, 0.816872, 0.433128],[0.183128, 0.566872, 0.566872],[0.566872, 0.183128, 0.183128],[0.183128, 0.183128, 0.566872],[0.566872, 0.566872, 0.183128],[0.183128, 0.566872, 0.183128],[0.566872, 0.183128, 0.566872],[0.125, 0.125, 0.125],[0.875, 0.875, 0.875],[0.5, 0.5, 0.5],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.5, 0, 0.5],[0, 0, 0],[0.5, 0, 0],[0, 0, 0.5],[0, 0.5, 0]",0.0,metal,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",60.0,,,,,,,,
"a,x4","10.474,0.835775",aflow:da96040e29db5027,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2Mo2O7_ICSD_159774,"4,4,14",Gd4Mo4O14,7.14912,-9.802,-9.802,22,1.26314,"7.40624,7.40624,7.40624,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5],[0.335775, 0.335775, 0.414225],[0.914225, 0.914225, 0.835775],[0.335775, 0.914225, 0.414225],[0.914225, 0.335775, 0.835775],[0.914225, 0.335775, 0.414225],[0.335775, 0.914225, 0.835775],[0.0857749, 0.664225, 0.164225],[0.664225, 0.0857749, 0.585775],[0.0857749, 0.0857749, 0.164225],[0.664225, 0.664225, 0.585775],[0.0857749, 0.664225, 0.585775],[0.664225, 0.0857749, 0.164225],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125]",0.0,metal,"7.011,7.013,7.011,7.01,-0.055,-0.053,-0.056,-0.057,-0.01,-0.011,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.011,-0.01,-0.01,-0.01,-0.041,-0.041",64.0,,,,,,,,
"a,x4","10.4511,0.817522",aflow:dbab413fae29930e,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Hg2O7Os2_ICSD_159809,"4,14,4",Hg4O14Os4,10.3989,-5.47955,-5.47955,22,0.530416,"7.39003,7.39003,7.39003,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.317522, 0.317522, 0.432478],[0.932478, 0.932478, 0.817522],[0.317522, 0.932478, 0.432478],[0.932478, 0.317522, 0.817522],[0.932478, 0.317522, 0.432478],[0.317522, 0.932478, 0.817522],[0.0675224, 0.682478, 0.182478],[0.682478, 0.0675224, 0.567522],[0.0675224, 0.0675224, 0.182478],[0.682478, 0.682478, 0.567522],[0.0675224, 0.682478, 0.567522],[0.682478, 0.0675224, 0.182478],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]",0.0,metal,"0.048,0.051,0.048,0.046,0.163,0.147,0.183,0.183,0.161,0.177,0.183,0.183,0.147,0.163,0.161,0.177,0.166,0.166,2.195,2.169,2.197,2.221",76.0,,,,,,,,
"a,x4","10.3838,0.426343",aflow:dbe2738efe3601bf,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ru2Tl2_ICSD_51158,"14,4,4",O14Ru4Tl4,8.57698,-5.57561,-5.57561,22,0.36374,"7.34245,7.34245,7.34245,60,60,60","[0.426343, 0.926343, 0.323657],[0.823657, 0.323657, 0.926343],[0.426343, 0.323657, 0.323657],[0.823657, 0.926343, 0.926343],[0.426343, 0.323657, 0.926343],[0.823657, 0.926343, 0.323657],[0.176343, 0.0736568, 0.0736568],[0.573657, 0.676343, 0.676343],[0.176343, 0.676343, 0.0736568],[0.573657, 0.0736568, 0.676343],[0.573657, 0.676343, 0.0736568],[0.176343, 0.0736568, 0.676343],[0.875, 0.375, 0.375],[0.125, 0.625, 0.625],[0, 0, 0],[0.5, 0, 0.5],[0.5, 0, 0],[0.5, 0.5, 0],[0.5, 0.5, 0.5],[0, 0.5, 0],[0, 0.5, 0.5],[0, 0, 0.5]",0.0,half-metal,"0.085,0.098,0.101,0.102,0.093,0.104,0.102,0.101,0.098,0.085,0.093,0.104,0.053,0.053,1.631,1.642,1.658,1.645,-0.043,-0.032,-0.023,-0.034",72.0,,,,,,,,
"a,x4","10.8235,0.363195",aflow:dcda1dc86d527c02,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La2O7Zr2_ICSD_184089,"4,14,4",La4O14Zr4,5.99549,-8.53523,-8.53523,22,0.0,"7.65334,7.65334,7.65334,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.363195, 0.363195, 0.386805],[0.886805, 0.886805, 0.863195],[0.363195, 0.886805, 0.386805],[0.886805, 0.363195, 0.863195],[0.886805, 0.363195, 0.386805],[0.363195, 0.886805, 0.863195],[0.113195, 0.636805, 0.136805],[0.636805, 0.113195, 0.613195],[0.113195, 0.113195, 0.136805],[0.636805, 0.636805, 0.613195],[0.113195, 0.636805, 0.613195],[0.636805, 0.113195, 0.136805],[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]",0.0,metal,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",56.0,,,,,,,,
"a,x4","10.6955,0.882008",aflow:dda3fbb14b38a63e,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Zr2_ICSD_160164,"4,14,4",Nd4O14Zr4,6.32915,-8.93133,-8.93133,22,0.545099,"7.56284,7.56284,7.56284,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0.367992, 0.882008, 0.382008],[0.882008, 0.367992, 0.867992],[0.882008, 0.367992, 0.382008],[0.367992, 0.882008, 0.867992],[0.367992, 0.367992, 0.382008],[0.882008, 0.882008, 0.867992],[0.632008, 0.117992, 0.132008],[0.117992, 0.632008, 0.617992],[0.117992, 0.632008, 0.132008],[0.632008, 0.117992, 0.617992],[0.632008, 0.632008, 0.617992],[0.117992, 0.117992, 0.132008],[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]",0.0,metal,"2.967,2.97,2.963,2.967,-0.025,-0.025,-0.024,-0.022,-0.021,-0.023,-0.022,-0.024,-0.025,-0.025,-0.021,-0.023,-0.017,-0.017,-0.001,-0.001,-0.002,-0.001",60.0,,,,,,,,
"a,x4","10.615,0.841591",aflow:de4d43bb9330fef3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Sn2Tb2_ICSD_159791,"14,4,4",O14Sn4Tb4,7.41053,-7.11239,-7.11239,22,0.0,"7.50596,7.50596,7.50596,60,60,60","[0.341591, 0.341591, 0.908409],[0.908409, 0.908409, 0.341591],[0.908409, 0.341591, 0.341591],[0.341591, 0.908409, 0.908409],[0.341591, 0.908409, 0.341591],[0.908409, 0.341591, 0.908409],[0.658409, 0.091591, 0.091591],[0.091591, 0.658409, 0.658409],[0.091591, 0.091591, 0.658409],[0.658409, 0.658409, 0.091591],[0.658409, 0.091591, 0.658409],[0.091591, 0.658409, 0.091591],[0.375, 0.375, 0.375],[0.625, 0.625, 0.625],[0, 0, 0],[0, 0.5, 0],[0.5, 0, 0],[0, 0, 0.5],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.5, 0.5, 0]",2.2262,insulator-direct,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",60.0,,,,,,,,
"a,x4","10.1243,0.419498",aflow:de4894bbdb4936cc,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7V2Y2_ICSD_160865,"14,4,4",O14V4Y4,5.014,-8.52016,-8.52016,22,0.18171,"7.15898,7.15898,7.15898,60,60,60","[0.580502, 0.169498, 0.580502],[0.169498, 0.580502, 0.169498],[0.169498, 0.580502, 0.580502],[0.580502, 0.169498, 0.169498],[0.580502, 0.580502, 0.169498],[0.169498, 0.169498, 0.580502],[0.419498, 0.830502, 0.830502],[0.830502, 0.419498, 0.419498],[0.830502, 0.419498, 0.830502],[0.419498, 0.830502, 0.419498],[0.419498, 0.419498, 0.830502],[0.830502, 0.830502, 0.419498],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]",0.8073,insulator-indirect,"-0.026,-0.027,-0.025,-0.025,-0.028,-0.029,-0.025,-0.025,-0.027,-0.026,-0.028,-0.029,0,0,1.044,1.039,1.034,1.039,0.004,0.004,0.005,0.004",60.0,190.011,624.615,0.285263,95.2391,244.815,625.851,6.22808,3.13195e-05
"a,x4","10.3841,0.423479",aflow:df93e7346ab277e8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Ti2_ICSD_92767,"4,14,4",Eu4O14Ti4,6.0711,-8.75678,-8.75678,22,1.09326,"7.34263,7.34263,7.34263,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0.326521, 0.423479, 0.923479],[0.923479, 0.826521, 0.326521],[0.326521, 0.423479, 0.326521],[0.923479, 0.826521, 0.923479],[0.923479, 0.423479, 0.326521],[0.326521, 0.826521, 0.923479],[0.0765207, 0.173479, 0.0765207],[0.673479, 0.576521, 0.673479],[0.0765207, 0.173479, 0.673479],[0.673479, 0.576521, 0.0765207],[0.0765207, 0.576521, 0.673479],[0.673479, 0.173479, 0.0765207],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0, 0.5, 0.5]",0.2582,insulator-direct,"6.241,6.222,6.258,6.24,-0.065,-0.065,-0.067,-0.068,-0.071,-0.07,-0.068,-0.067,-0.065,-0.065,-0.071,-0.07,-0.144,-0.144,0.004,0.003,0.004,0.004",56.0,,,,,,,,
"a,x4","10.8214,0.83462",aflow:e09019824e8a6e38,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Zr2_ICSD_261854,"4,14,4",Nd4O14Zr4,6.11081,-9.29556,-9.29556,22,0.545482,"7.65186,7.65186,7.65186,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.33462, 0.33462, 0.41538],[0.91538, 0.91538, 0.83462],[0.33462, 0.91538, 0.41538],[0.91538, 0.33462, 0.83462],[0.91538, 0.33462, 0.41538],[0.33462, 0.91538, 0.83462],[0.0846199, 0.66538, 0.16538],[0.66538, 0.0846199, 0.58462],[0.0846199, 0.0846199, 0.16538],[0.66538, 0.66538, 0.58462],[0.0846199, 0.66538, 0.58462],[0.66538, 0.0846199, 0.16538],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]",3.3245,insulator-indirect,"2.968,2.969,2.968,2.968,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.039,-0.039,-0.002,-0.003,-0.002,-0.002",60.0,,,,,,,,
"a,x4","10.397,0.41248",aflow:e02b08383d20cea7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mo2O7Y2_ICSD_202522,"4,14,4",Mo4O14Y4,5.69347,-8.47719,-8.47719,22,0.363624,"7.35181,7.35181,7.35181,60,60,60","[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.33752, 0.91248, 0.41248],[0.91248, 0.33752, 0.83752],[0.91248, 0.33752, 0.41248],[0.33752, 0.91248, 0.83752],[0.33752, 0.33752, 0.41248],[0.91248, 0.91248, 0.83752],[0.66248, 0.0875202, 0.16248],[0.0875202, 0.66248, 0.58752],[0.0875202, 0.66248, 0.16248],[0.66248, 0.0875202, 0.58752],[0.66248, 0.66248, 0.58752],[0.0875202, 0.0875202, 0.16248],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0]",0.0,half-metal,"1.889,1.888,1.882,1.883,0.009,0.009,-0.015,-0.002,-0.019,-0.03,-0.002,-0.015,0.009,0.009,-0.019,-0.03,-0.001,-0.001,0.019,0.02,0.019,0.019",64.0,,,,,,,,
"a,x3,x4","12.6213,0.784081,0.730398",aflow:e01d558b3e5926a9,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C4K2N4Zn1_ICSD_14368,"8,4,8,2",C8K4N8Zn2,1.63629,-6.79254,-6.79254,22,0.0,"8.92462,8.92462,8.92462,60,60,60","[0.784081, 0.784081, 0.784081],[0.784081, 0.147757, 0.784081],[0.784081, 0.784081, 0.147757],[0.147757, 0.784081, 0.784081],[0.215919, 0.852244, 0.215919],[0.215919, 0.215919, 0.215919],[0.215919, 0.215919, 0.852244],[0.852244, 0.215919, 0.215919],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.730398, 0.730398, 0.730398],[0.730398, 0.308807, 0.730398],[0.730398, 0.730398, 0.308807],[0.308807, 0.730398, 0.730398],[0.269602, 0.691193, 0.269602],[0.269602, 0.269602, 0.269602],[0.269602, 0.269602, 0.691193],[0.691193, 0.269602, 0.269602],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125]",6.0824,insulator-indirect,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",80.0,,,,,,,,
"a,x4","10.8269,0.363031",aflow:e03d7a163ce68bfe,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La2O7Zr2_ICSD_184095,"4,14,4",La4O14Zr4,5.98982,-8.5352,-8.5352,22,0.0,"7.65576,7.65576,7.65576,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.636969, 0.113031, 0.636969],[0.113031, 0.636969, 0.113031],[0.113031, 0.636969, 0.636969],[0.636969, 0.113031, 0.113031],[0.636969, 0.636969, 0.113031],[0.113031, 0.113031, 0.636969],[0.363031, 0.886969, 0.886969],[0.886969, 0.363031, 0.363031],[0.886969, 0.363031, 0.886969],[0.363031, 0.886969, 0.363031],[0.363031, 0.363031, 0.886969],[0.886969, 0.886969, 0.363031],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]",0.0,metal,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",56.0,,,,,,,,
"a,x4","9.9139,0.42078",aflow:e18a572823737d87,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ge2O7Yb2_ICSD_65618,"4,14,4",Ge4O14Yb4,8.22453,-6.38627,-6.38627,22,0.181568,"7.01016,7.01016,7.01016,60,60,60","[0, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0, 0.5, 0.5],[0.625, 0.625, 0.125],[0.375, 0.375, 0.875],[0.67078, 0.0792204, 0.57922],[0.0792204, 0.67078, 0.17078],[0.67078, 0.67078, 0.57922],[0.0792204, 0.0792204, 0.17078],[0.0792204, 0.67078, 0.57922],[0.67078, 0.0792204, 0.17078],[0.92078, 0.92078, 0.82922],[0.32922, 0.32922, 0.42078],[0.92078, 0.32922, 0.82922],[0.32922, 0.92078, 0.42078],[0.92078, 0.32922, 0.42078],[0.32922, 0.92078, 0.82922],[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0],[0.5, 0, 0]",0.3341,insulator-indirect_spin-polarized,"-0.002,-0.002,-0.002,-0.002,0.087,0.087,0.05,0.05,0.054,0.052,0.05,0.052,0.052,0.054,0.05,0.05,0.05,0.052,0.781,0.811,0.751,0.781",56.0,,,,,,,,
"a,x4","10.7595,0.414503",aflow:e33bad894597acfd,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Zr2_ICSD_173950,"4,14,4",Eu4O14Zr4,6.38147,-9.48624,-9.48624,22,1.09091,"7.60813,7.60813,7.60813,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0.335497, 0.914503, 0.414503],[0.914503, 0.335497, 0.835497],[0.914503, 0.335497, 0.414503],[0.335497, 0.914503, 0.835497],[0.335497, 0.335497, 0.414503],[0.914503, 0.914503, 0.835497],[0.664503, 0.0854972, 0.164503],[0.0854972, 0.664503, 0.585497],[0.0854972, 0.664503, 0.164503],[0.664503, 0.0854972, 0.585497],[0.664503, 0.664503, 0.585497],[0.0854972, 0.0854972, 0.164503],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]",0.1307,insulator-direct,"6.283,6.3,6.265,6.283,-0.178,-0.178,-0.07,-0.07,-0.074,-0.072,-0.076,-0.078,-0.072,-0.074,-0.07,-0.07,-0.076,-0.078,0.001,0.002,-0.001,0.001",56.0,,,,,,,,
"a,x4","10.8959,0.817522",aflow:e777416a43df0db1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu2F6Hg2S1_ICSD_156366,"4,12,4,2",Cu4F12Hg4S2,6.92488,-3.17766,-3.17766,22,0.182045,"7.7046,7.7046,7.7046,60,60,60","[0, 0, 0],[0, 0.5, 0],[0.5, 0, 0],[0, 0, 0.5],[0.317522, 0.317522, 0.932478],[0.932478, 0.932478, 0.317522],[0.932478, 0.317522, 0.317522],[0.317522, 0.932478, 0.932478],[0.317522, 0.932478, 0.317522],[0.932478, 0.317522, 0.932478],[0.682478, 0.0675225, 0.0675225],[0.0675225, 0.682478, 0.682478],[0.0675225, 0.0675225, 0.682478],[0.682478, 0.682478, 0.0675225],[0.682478, 0.0675225, 0.682478],[0.0675225, 0.682478, 0.0675225],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.375, 0.375, 0.375],[0.625, 0.625, 0.625]",0.0,half-metal,"0.714,0.728,0.771,0.745,0.086,0.084,0.088,0.089,0.091,0.087,0.089,0.088,0.084,0.086,0.091,0.087,-0.001,-0.001,-0.001,-0.001,-0.002,-0.002",56.0,,,,,,,,
"a,x4","10.3103,0.834667",aflow:e7d3935cbc89f8e8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Pt2Tl2_ICSD_22215,"14,4,4",O14Pt4Tl4,11.0409,-4.97798,-4.97798,22,0.0,"7.29048,7.29048,7.29048,60,60,60","[0, 0, 0],[0.75, 0.75, 0.75],[0.709667, 0.290333, 0.709667],[0.290333, 0.709667, 0.290333],[0.709667, 0.290333, 0.290333],[0.290333, 0.709667, 0.709667],[0.290333, 0.290333, 0.709667],[0.709667, 0.709667, 0.290333],[0.459667, 0.0403331, 0.0403331],[0.0403331, 0.459667, 0.459667],[0.459667, 0.0403331, 0.459667],[0.0403331, 0.459667, 0.0403331],[0.459667, 0.459667, 0.0403331],[0.0403331, 0.0403331, 0.459667],[0.375, 0.875, 0.375],[0.875, 0.375, 0.375],[0.375, 0.375, 0.875],[0.375, 0.375, 0.375],[0.875, 0.375, 0.875],[0.375, 0.875, 0.875],[0.875, 0.875, 0.375],[0.875, 0.875, 0.875]",0.8794,insulator-direct,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",64.0,171.894,390.38,0.287836,84.9562,218.819,400.865,2.70535,4.2807e-05
"a,x4","10.5124,0.418159",aflow:e8c446b0bfadce7a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Ru2_ICSD_82304,"4,14,4",Nd4O14Ru4,6.89095,-7.61771,-7.61771,22,0.909073,"7.43336,7.43336,7.43336,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0.331841, 0.918159, 0.418159],[0.918159, 0.331841, 0.831841],[0.918159, 0.331841, 0.418159],[0.331841, 0.918159, 0.831841],[0.331841, 0.331841, 0.418159],[0.918159, 0.918159, 0.831841],[0.668159, 0.0818415, 0.168159],[0.0818415, 0.668159, 0.581841],[0.0818415, 0.668159, 0.168159],[0.668159, 0.0818415, 0.581841],[0.668159, 0.668159, 0.581841],[0.0818415, 0.0818415, 0.168159],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]",0.5178,insulator-indirect,"2.987,2.985,2.988,2.987,0.067,0.067,0.056,0.069,0.064,0.051,0.069,0.056,0.067,0.067,0.064,0.051,-0.04,-0.04,1.69,1.678,1.702,1.69",76.0,,,,,,,,
"a,x4","10.3146,0.829216",aflow:e80244ff495280ed,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Ti2_ICSD_150210,"4,14,4",Gd4O14Ti4,6.32264,-9.91623,-9.91623,22,1.27275,"7.29352,7.29352,7.29352,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0, 0, 0.5],[0, 0.5, 0.5],[0.579216, 0.670784, 0.670784],[0.170784, 0.0792163, 0.0792163],[0.579216, 0.0792163, 0.670784],[0.170784, 0.670784, 0.0792163],[0.579216, 0.670784, 0.0792163],[0.170784, 0.0792163, 0.670784],[0.829216, 0.329216, 0.920784],[0.420784, 0.920784, 0.329216],[0.829216, 0.920784, 0.920784],[0.420784, 0.329216, 0.329216],[0.420784, 0.329216, 0.920784],[0.829216, 0.920784, 0.329216],[0.125, 0.625, 0.625],[0.875, 0.375, 0.375],[0, 0, 0],[0.5, 0, 0.5],[0.5, 0.5, 0],[0.5, 0, 0]",3.274,insulator-indirect_spin-polarized,"7.011,7.01,7.01,7.009,-0.014,-0.014,-0.014,-0.014,-0.014,-0.013,-0.014,-0.014,-0.014,-0.014,-0.014,-0.013,-0.041,-0.041,-0.005,-0.005,-0.005,-0.005",56.0,,,,,,,,
"a,x4","10.2086,0.839527",aflow:e93e8b4777a3b2a0,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er2O7Ru2_ICSD_97533,"4,14,4",Er4O14Ru4,8.09935,-7.37072,-7.37072,22,0.363641,"7.2186,7.2186,7.2186,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0, 0, 0.5],[0, 0.5, 0.5],[0.589527, 0.660473, 0.660473],[0.160473, 0.0895274, 0.0895274],[0.589527, 0.0895274, 0.660473],[0.160473, 0.660473, 0.0895274],[0.589527, 0.660473, 0.0895274],[0.160473, 0.0895274, 0.660473],[0.839527, 0.339527, 0.910473],[0.410473, 0.910473, 0.339527],[0.839527, 0.910473, 0.910473],[0.410473, 0.339527, 0.339527],[0.410473, 0.339527, 0.910473],[0.839527, 0.910473, 0.339527],[0.125, 0.625, 0.625],[0.875, 0.375, 0.375],[0, 0, 0],[0.5, 0, 0.5],[0.5, 0.5, 0],[0.5, 0, 0]",0.555,insulator-indirect,"0.057,0.058,0.058,0.059,0.068,0.069,0.054,0.066,0.058,0.071,0.066,0.054,0.069,0.068,0.058,0.071,-0.001,-0.001,1.723,1.712,1.712,1.702",72.0,191.189,474.893,0.295739,90.4173,234.315,482.938,4.33276,3.41074e-05
"a,x3,x4","13.0137,0.222945,0.275014",aflow:ebbc2803b09d67e6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C4Hg1K2N4_ICSD_23995,"8,2,4,8",C8Hg2K4N8,2.30769,-6.57642,-6.57642,22,0.0,"9.20205,9.20205,9.20205,60,60,60","[0.0438364, 0.652055, 0.652055],[0.652055, 0.0438364, 0.652055],[0.652055, 0.652055, 0.652055],[0.652055, 0.652055, 0.0438364],[0.0979455, 0.706164, 0.0979455],[0.706164, 0.0979455, 0.0979455],[0.0979455, 0.0979455, 0.0979455],[0.0979455, 0.0979455, 0.706164],[0, 0, 0],[0.75, 0.75, 0.75],[0.875, 0.375, 0.375],[0.375, 0.875, 0.375],[0.375, 0.375, 0.375],[0.375, 0.375, 0.875],[0.200041, 0.599986, 0.599986],[0.599986, 0.200041, 0.599986],[0.599986, 0.599986, 0.599986],[0.599986, 0.599986, 0.200041],[0.150014, 0.549959, 0.150014],[0.549959, 0.150014, 0.150014],[0.150014, 0.150014, 0.150014],[0.150014, 0.150014, 0.549959]",5.8361,insulator-indirect,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",84.0,,,,,,,,
